FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
6451,남해금산오토캠핑장,127.98390219950001,34.7351367144,경상남도 남해군 남해대로796번길 54 ,경남,남해군
6454,남해더왕글램핑장,127.9086299294,34.884660319,경상남도 남해군 설천면 설천로 224-79 ,경남,남해군
6468,남해스포츠파크,127.8385936219,34.8063984218,경상남도 남해군 서면 스포츠파크길 15 ,경남,남해군
6479,남해초전마을캠핑장,128.0343229478,34.7293826852,경상남도 남해군 미조면 동부대로14번길 27-21 ,경남,남해군
6482,남해카약체험센터,127.86107934340001,34.7448168207,경상남도 남해군 남면 남면로1229번길 10-34 ,경남,남해군
6818,노랑카라반,127.9524179567,34.7694295489,경상남도 남해군 남해대로 1607 남해자동차운전전문학원 ,경남,남해군
10278,동창선아트스테이,128.0409354206,34.8694810083,경상남도 남해군 연곡로 13 동창선초등학교 ,경남,남해군
10436,두곡해수욕장야영장,127.9071858299,34.7681233489,경상남도 남해군 남면 남면로111번길 91 ,경남,남해군
10504,두모마을야영장,127.95537416379999,34.7339780123,경상남도 남해군 상주면 양아로533번길 18 ,경남,남해군
10696,드림카약투어,128.0261964403,34.7075572062,경상남도 남해군 미조면 미송로303번길 48-1 ,경남,남해군
13676,명도그오토캠핑장,127.90876321510001,34.8860518315,경상남도 남해군 설천면 설천로 176-187 ,경남,남해군
16199,배안타는 볼락 밤낚시 체험,128.05064223690002,34.7879486423,경상남도 남해군 동부대로960번길 14-13 ,경남,남해군
16602,버드하우스캠핑장,128.0211636502,34.918714032,경상남도 남해군 창선면 서부로 1455-10 ,경남,남해군
17294,보물섬 캠핑장,127.86107934340001,34.7448168207,경상남도 남해군 남면 남면로1229번길 10-34 ,경남,남해군
19354,사촌해수욕장야영장,127.8563603426,34.743591875599996,경상남도 남해군 남면 남면로1229번길 44 ,경남,남해군
20211,상주은모래비치캠핑장,127.98785776209999,34.721402209000004,경상남도 남해군 상주면 상주로 17-4 ,경남,남해군
22856,송정솔바람해변캠핑장,128.0230546411,34.7233664945,경상남도 남해군 미조면 미송로483번길 4-35 ,경남,남해군
32288,월포해수욕장야영장,127.90506381610001,34.767209525,경상남도 남해군 남면 남서대로 611-17 ,경남,남해군
35089,장포리 바다낚시,128.0663255231,34.8442426158,경상남도 남해군 창선면 진동리 (창선면),경남,남해군
38419,천하마을야영장,128.013252693,34.7243467683,경상남도 남해군 미조면 송정리 1379 ,경남,남해군
43243,포세이돈마린레저,128.0493480183,34.7835741088,경상남도 남해군 삼동면 동부대로942번길 8-6 ,경남,남해군
45668,항도몽돌해변캠핑장,128.04818531549998,34.7414982402,경상남도 남해군 미조면 송정리 355-20 ,경남,남해군
48181,힐링아일랜드글램핑캠핑장,127.98745780870001,34.8289290556,경상남도 남해군 삼동면 죽방로 169 ,경남,남해군
49916,[남해 바래길] 고사리밭길,128.05843135860002,34.860065705,경상남도 남해군 창선면 진동리 (창선면),경남,남해군
49917,[남해 바래길] 다랭이지겟길,127.84679943889999,34.7681611805,경상남도 남해군 남면 평산리 (남면),경남,남해군
49918,[남해 바래길] 말발굽길,127.9995844304,34.8326621843,경상남도 남해군 삼동면 죽방로 (삼동면),경남,남해군
49919,[남해 바래길] 화전별곡길,128.050447607,34.7957949826,경상남도 남해군 삼동면·미조면 일원 ,경남,남해군
2030,계곡 좋은 펜션 야영장,127.7198818385,35.2356731124,경상남도 하동군 아래몰길 24-10 ,경남,하동군
2627,고포수변공원캠핑장,127.7712537461,34.966257095100005,경상남도 하동군 금성면 고포큰골길 19-37 ,경남,하동군
