area_nm,visit_dt,visitor_sum,tourist_type
강원,2020-10-02,310,외국인
강원,2021-03-28,297,외국인
강원,2021-05-21,261,외국인
강원,2021-07-22,1758524,내국인
강원,2021-07-25,2014620,내국인
강원,2021-10-24,396,외국인
강원,2021-11-17,402,외국인
강원,2021-11-27,1943698,내국인
강원,2022-05-30,1281,외국인
강원,2022-06-16,1271,외국인
강원,2022-07-24,1200,외국인
강원,2022-09-02,1863500,내국인
강원,2022-12-01,1518717,내국인
강원,2023-01-15,414,외국인
강원,2023-03-08,1684878,내국인
강원,2023-03-15,1678958,내국인
강원,2023-04-02,1862473,내국인
강원,2020-05-20,357,외국인
강원,2020-05-30,273,외국인
강원,2020-06-13,1922397,내국인
강원,2020-07-12,305,외국인
강원,2020-08-04,311,외국인
강원,2020-10-07,265,외국인
강원,2020-12-16,1382392,내국인
강원,2020-12-25,1605377,내국인
강원,2021-03-24,1559406,내국인
강원,2021-04-07,268,외국인
강원,2021-05-11,175,외국인
강원,2021-08-06,2010898,내국인
강원,2021-09-19,351,외국인
강원,2021-10-28,1786104,내국인
강원,2021-12-09,1587269,내국인
강원,2021-12-19,474,외국인
강원,2022-01-26,1540128,내국인
강원,2022-03-25,400,외국인
강원,2022-03-29,1626117,내국인
강원,2022-05-19,1739539,내국인
강원,2022-06-13,1171,외국인
강원,2022-08-29,551,외국인
강원,2022-09-19,778,외국인
강원,2023-01-04,803,외국인
강원,2023-03-22,1723066,내국인
강원,2020-06-10,281,외국인
강원,2020-07-26,2015816,내국인
강원,2020-12-23,1457391,내국인
강원,2021-04-17,1895107,내국인
강원,2021-08-13,2013917,내국인
강원,2021-09-15,1707029,내국인
강원,2022-03-20,400,외국인
강원,2022-04-25,591,외국인
강원,2022-04-27,1707864,내국인
강원,2022-08-07,1213,외국인
강원,2022-08-14,2597224,내국인
강원,2022-10-24,1498,외국인
강원,2022-11-19,2081461,내국인
강원,2022-11-26,699,외국인
강원,2022-12-01,674,외국인
강원,2023-02-03,1688126,내국인
강원,2023-04-11,1706,외국인
강원,2020-06-11,1538075,내국인
강원,2021-01-27,1447603,내국인
강원,2021-04-16,234,외국인
강원,2021-10-29,1922930,내국인
강원,2021-11-19,336,외국인
강원,2021-12-07,1565626,내국인
강원,2022-02-19,1788676,내국인
강원,2022-05-28,2217219,내국인
강원,2022-09-01,621,외국인
강원,2022-10-01,2391621,내국인
강원,2022-10-11,1476,외국인
강원,2023-04-11,1551995,내국인
강원,2020-06-14,1821318,내국인
강원,2020-08-10,1636322,내국인
강원,2020-10-17,2076575,내국인
강원,2020-12-18,282,외국인
강원,2021-12-11,311,외국인
강원,2022-04-29,1810700,내국인
강원,2022-06-19,2083629,내국인
강원,2022-08-04,2161289,내국인
강원,2022-09-11,2498648,내국인
강원,2022-09-21,1768084,내국인
강원,2022-10-14,1518,외국인
강원,2022-10-25,1447,외국인
강원,2023-04-02,1302,외국인
강원,2023-04-05,1353,외국인
강원,2020-06-18,166,외국인
서울,2021-07-04,3885,외국인
서울,2021-07-29,9849539,내국인
서울,2021-11-12,19985,외국인
서울,2021-12-15,6004,외국인
서울,2022-01-05,4655,외국인
서울,2022-01-25,10643300,내국인
서울,2022-02-09,10078194,내국인
서울,2022-04-23,11889427,내국인
서울,2022-09-06,11301487,내국인
서울,2023-03-05,10356090,내국인
서울,2023-04-21,34509,외국인
서울,2020-07-15,4245,외국인
서울,2020-08-19,4772,외국인
서울,2021-03-01,2924,외국인
서울,2021-03-07,3129,외국인
서울,2021-04-01,9864873,내국인
서울,2021-05-19,10069459,내국인
서울,2021-06-21,10906699,내국인
서울,2022-02-04,3579,외국인
서울,2022-04-06,10547967,내국인
서울,2022-05-04,12673,외국인
서울,2022-07-16,11721203,내국인
서울,2022-09-10,9769800,내국인
서울,2023-04-22,34690,외국인
서울,2020-10-01,7872161,내국인
서울,2020-10-09,5071,외국인
서울,2020-10-10,9650687,내국인
서울,2020-11-13,3920,외국인
서울,2021-01-23,2309,외국인
서울,2021-02-10,3591,외국인
서울,2021-02-16,3629,외국인
서울,2021-05-06,2751,외국인
서울,2021-05-13,2997,외국인
서울,2021-05-27,3198,외국인
서울,2021-09-08,10591798,내국인
서울,2022-07-20,11653473,내국인
서울,2022-07-26,21543,외국인
서울,2023-02-06,10846831,내국인
서울,2023-03-16,16964,외국인
서울,2023-04-01,12140630,내국인
서울,2020-05-08,2568,외국인
서울,2020-09-13,4727,외국인
서울,2021-06-24,3959,외국인
서울,2021-07-07,10159224,내국인
서울,2021-11-13,11187953,내국인
서울,2021-11-25,11140423,내국인
서울,2022-01-28,4031,외국인
서울,2022-06-03,19436,외국인
서울,2022-11-03,14631,외국인
서울,2023-04-24,10960721,내국인
서울,2020-05-01,8935913,내국인
서울,2020-05-07,10270371,내국인
서울,2020-06-13,3477,외국인
서울,2020-08-08,4302,외국인
서울,2020-08-28,5366,외국인
서울,2020-09-11,9451347,내국인
서울,2020-10-08,10531341,내국인
서울,2020-10-11,8444094,내국인
서울,2021-02-17,3666,외국인
서울,2021-04-27,10068202,내국인
서울,2021-05-14,3150,외국인
서울,2021-10-13,10593405,내국인
서울,2022-02-20,8762,외국인
서울,2022-03-29,4627,외국인
서울,2022-04-09,11822729,내국인
서울,2022-07-06,11366013,내국인
서울,2022-07-30,22073,외국인
서울,2022-08-07,9559525,내국인
서울,2022-08-16,7395,외국인
서울,2022-08-25,11760082,내국인
서울,2022-12-29,11420554,내국인
서울,2023-02-14,11561091,내국인
서울,2023-04-06,10575462,내국인
서울,2020-06-04,3182,외국인
서울,2020-06-30,5124,외국인
서울,2020-07-07,9762432,내국인
서울,2020-10-20,10586774,내국인
서울,2021-01-27,9889372,내국인
서울,2021-02-26,11048057,내국인
서울,2021-04-12,9030320,내국인
서울,2021-04-13,9602513,내국인
서울,2021-04-26,2856,외국인
서울,2021-05-11,10553563,내국인
서울,2021-07-13,4330,외국인
서울,2021-08-05,5230,외국인
서울,2022-03-06,5503,외국인
서울,2022-11-02,11279162,내국인
서울,2023-04-11,10345720,내국인
서울,2020-05-24,8890101,내국인
서울,2020-06-05,3230,외국인
서울,2020-08-02,5500,외국인
서울,2020-08-03,5360,외국인
서울,2020-08-29,4837,외국인
서울,2021-02-22,3041,외국인
서울,2021-05-12,2960,외국인
서울,2021-06-23,3970,외국인
서울,2021-07-14,4292,외국인
서울,2021-08-27,5775,외국인
서울,2021-08-30,10494234,내국인
서울,2021-09-26,4583,외국인
서울,2021-11-01,8577,외국인
서울,2021-11-16,10776321,내국인
서울,2021-12-06,6951,외국인
서울,2022-01-17,3975,외국인
서울,2022-01-24,3742,외국인
서울,2022-03-31,4697,외국인
서울,2022-04-22,9261,외국인
서울,2022-06-06,18878,외국인
서울,2022-07-01,11956552,내국인
서울,2022-10-18,15899,외국인
서울,2022-11-30,11636874,내국인
서울,2020-05-27,3272,외국인
서울,2020-09-17,10157097,내국인
서울,2020-10-28,10888503,내국인
서울,2020-11-12,3877,외국인
서울,2021-01-07,2386,외국인
서울,2021-05-30,9654088,내국인
서울,2021-06-28,10843584,내국인
서울,2021-10-18,5776,외국인
서울,2021-11-15,17634,외국인
서울,2021-11-17,10954864,내국인
서울,2021-12-26,4670,외국인
서울,2022-05-21,19319,외국인
서울,2022-07-10,22119,외국인
서울,2022-10-10,14156,외국인
서울,2022-10-29,15472,외국인
서울,2020-07-11,4226,외국인
서울,2020-09-08,4657,외국인
서울,2020-12-28,3561,외국인
서울,2020-12-31,8946137,내국인
서울,2021-01-28,2345,외국인
서울,2021-03-03,3163,외국인
서울,2021-04-20,2763,외국인
서울,2021-04-30,10778182,내국인
서울,2021-05-23,9387431,내국인
서울,2021-06-04,3593,외국인
서울,2021-06-06,9185368,내국인
서울,2021-09-17,11369832,내국인
강원,2020-08-11,1642047,내국인
강원,2020-12-19,1569244,내국인
강원,2021-01-24,1525329,내국인
강원,2021-02-16,1383368,내국인
강원,2021-06-03,1535370,내국인
강원,2021-09-12,1920785,내국인
강원,2022-03-11,1555583,내국인
강원,2022-04-17,418,외국인
강원,2022-07-02,2150022,내국인
강원,2022-07-07,1707367,내국인
강원,2022-07-31,2684648,내국인
강원,2022-12-28,1685745,내국인
강원,2020-08-26,374,외국인
강원,2020-09-22,1610331,내국인
강원,2020-10-18,1995556,내국인
강원,2020-11-14,1940316,내국인
강원,2020-12-18,1515927,내국인
강원,2020-12-21,277,외국인
강원,2021-01-13,244,외국인
강원,2021-01-20,1398315,내국인
강원,2021-03-21,246,외국인
강원,2021-09-04,2073164,내국인
강원,2021-11-03,1665858,내국인
강원,2021-12-11,1889725,내국인
강원,2021-12-13,309,외국인
강원,2022-01-09,212,외국인
강원,2022-02-20,1657923,내국인
강원,2023-02-08,1615452,내국인
강원,2023-04-05,1449897,내국인
강원,2023-04-29,1933,외국인
강원,2020-05-15,1442259,내국인
강원,2020-07-01,1508544,내국인
강원,2020-08-02,2239274,내국인
강원,2020-08-03,1851418,내국인
강원,2020-08-29,1741533,내국인
강원,2020-08-30,1631482,내국인
강원,2020-09-07,258,외국인
강원,2020-09-25,320,외국인
강원,2020-11-16,1567070,내국인
강원,2021-01-11,332,외국인
강원,2021-03-16,189,외국인
강원,2021-04-06,1562257,내국인
강원,2021-04-23,1720787,내국인
강원,2021-09-19,2458727,내국인
강원,2021-10-20,465,외국인
강원,2022-02-23,327,외국인
강원,2022-07-22,1269,외국인
강원,2022-10-18,1813200,내국인
강원,2022-11-06,717,외국인
강원,2022-12-14,1152,외국인
강원,2023-03-09,624,외국인
강원,2020-07-04,278,외국인
강원,2020-07-06,209,외국인
강원,2020-07-09,235,외국인
강원,2020-08-25,400,외국인
강원,2020-10-15,288,외국인
강원,2020-11-21,315,외국인
강원,2021-02-25,1536521,내국인
강원,2021-04-09,207,외국인
강원,2021-06-03,238,외국인
강원,2021-07-01,306,외국인
강원,2021-12-02,1543640,내국인
강원,2022-05-11,1686590,내국인
강원,2022-05-14,2162314,내국인
강원,2022-08-05,1174,외국인
강원,2022-10-11,1765913,내국인
강원,2022-11-06,1983707,내국인
강원,2023-03-09,1679504,내국인
강원,2020-05-22,1587058,내국인
강원,2020-06-19,1703515,내국인
강원,2020-08-22,1915957,내국인
강원,2020-08-31,382,외국인
강원,2020-09-09,310,외국인
강원,2020-09-30,1994411,내국인
강원,2020-10-25,309,외국인
강원,2021-08-18,380,외국인
강원,2021-09-18,416,외국인
강원,2021-09-22,286,외국인
강원,2021-09-29,298,외국인
강원,2021-10-18,421,외국인
강원,2021-11-12,1779652,내국인
강원,2021-12-18,1771239,내국인
강원,2022-02-05,312,외국인
강원,2022-09-25,969,외국인
강원,2022-10-04,1016,외국인
강원,2022-12-24,1501,외국인
강원,2023-01-05,705,외국인
강원,2023-03-01,466,외국인
강원,2020-09-05,1787049,내국인
강원,2021-02-22,195,외국인
강원,2021-05-16,1592163,내국인
강원,2021-07-30,317,외국인
강원,2021-09-14,476,외국인
강원,2021-09-23,1782250,내국인
강원,2021-10-04,350,외국인
강원,2021-12-01,385,외국인
강원,2022-03-31,445,외국인
강원,2022-04-22,615,외국인
강원,2022-05-31,1296,외국인
강원,2022-06-06,1327,외국인
강원,2023-02-07,546,외국인
강원,2023-02-22,557,외국인
강원,2023-03-26,458,외국인
강원,2020-07-08,1606905,내국인
강원,2020-08-12,1756517,내국인
강원,2020-08-14,349,외국인
강원,2021-05-09,209,외국인
강원,2021-05-18,1733765,내국인
강원,2021-06-26,2100062,내국인
강원,2021-11-22,1615204,내국인
강원,2021-12-27,1608869,내국인
강원,2022-04-20,1663832,내국인
강원,2022-04-24,1987174,내국인
강원,2022-05-22,2083060,내국인
강원,2022-07-03,2034092,내국인
강원,2022-07-14,1744430,내국인
강원,2022-09-07,1686947,내국인
강원,2022-09-12,789,외국인
강원,2022-09-20,1746574,내국인
강원,2022-10-05,1083,외국인
강원,2023-01-01,1083,외국인
강원,2023-02-17,460,외국인
강원,2020-06-16,1560149,내국인
강원,2020-08-18,1884760,내국인
강원,2020-08-24,1667974,내국인
강원,2020-09-10,1566571,내국인
강원,2021-01-12,330,외국인
강원,2021-05-10,179,외국인
강원,2021-06-21,300,외국인
강원,2021-08-11,389,외국인
강원,2022-01-25,281,외국인
강원,2022-02-09,202,외국인
강원,2022-03-22,1581014,내국인
강원,2022-05-01,797,외국인
강원,2022-06-10,1277,외국인
강원,2022-09-06,729,외국인
강원,2022-10-08,1231,외국인
강원,2022-12-10,1892370,내국인
서울,2021-10-31,8102,외국인
서울,2021-11-05,11203878,내국인
서울,2022-01-18,10327882,내국인
서울,2022-01-30,3371,외국인
서울,2022-03-08,5578,외국인
서울,2022-05-18,18158,외국인
서울,2022-05-24,18454,외국인
서울,2022-10-17,15282,외국인
서울,2022-12-27,21254,외국인
서울,2023-03-24,12723999,내국인
서울,2023-04-13,11059629,내국인
서울,2020-08-30,4639,외국인
서울,2020-12-22,4331,외국인
서울,2021-09-20,4668,외국인
서울,2021-09-27,10533780,내국인
서울,2022-04-04,10114918,내국인
서울,2022-05-16,11129384,내국인
서울,2022-06-07,11022338,내국인
서울,2022-08-26,12575613,내국인
서울,2022-11-04,14726,외국인
서울,2022-12-19,10887003,내국인
서울,2023-02-02,11129,외국인
서울,2023-03-12,9810959,내국인
서울,2020-05-06,2584,외국인
서울,2020-05-14,10187469,내국인
서울,2020-05-17,8991769,내국인
서울,2020-07-12,8854412,내국인
서울,2020-08-22,4988,외국인
서울,2020-11-04,10065156,내국인
서울,2021-01-05,2719,외국인
서울,2021-03-15,3197,외국인
서울,2021-04-07,9924392,내국인
서울,2021-09-23,5016,외국인
서울,2021-11-06,11195118,내국인
서울,2021-11-10,10692289,내국인
서울,2022-02-23,9144,외국인
서울,2022-03-14,9826103,내국인
서울,2022-04-12,10787718,내국인
서울,2022-08-02,10466611,내국인
서울,2022-11-23,14189,외국인
서울,2022-11-25,14683,외국인
서울,2022-12-12,10761699,내국인
서울,2022-12-22,17087,외국인
서울,2023-01-08,11834,외국인
서울,2020-05-02,9111656,내국인
서울,2020-07-25,10882080,내국인
서울,2020-08-06,5015,외국인
서울,2020-08-17,8746391,내국인
서울,2020-11-09,3620,외국인
서울,2020-11-18,10225671,내국인
서울,2020-12-05,8622695,내국인
서울,2021-06-17,3730,외국인
서울,2021-08-19,10257820,내국인
서울,2021-12-17,6241,외국인
서울,2022-01-16,3844,외국인
서울,2022-02-25,9645818,내국인
서울,2022-04-03,5483,외국인
서울,2022-04-16,8002,외국인
서울,2022-04-26,10041,외국인
서울,2022-05-29,17443,외국인
서울,2022-06-19,21616,외국인
서울,2022-06-20,22683,외국인
서울,2022-06-28,11331037,내국인
서울,2022-07-26,11564960,내국인
서울,2022-09-09,10160,외국인
서울,2022-11-08,11448658,내국인
서울,2022-12-13,10877031,내국인
서울,2023-03-07,14650,외국인
서울,2023-03-18,17216,외국인
서울,2023-03-20,16698,외국인
서울,2023-03-31,13058744,내국인
서울,2020-11-04,3494,외국인
서울,2020-11-08,3297,외국인
서울,2021-01-14,8945009,내국인
서울,2021-02-17,9507541,내국인
서울,2021-03-22,10287197,내국인
서울,2021-05-23,2954,외국인
서울,2021-05-29,10650441,내국인
서울,2021-06-06,3387,외국인
서울,2021-11-06,17402,외국인
서울,2021-11-07,17400,외국인
서울,2022-03-29,10973965,내국인
서울,2022-06-05,10245122,내국인
서울,2023-01-04,13850,외국인
서울,2023-02-20,11185903,내국인
서울,2023-03-10,16682,외국인
서울,2020-09-15,5178,외국인
서울,2020-09-30,5418,외국인
서울,2020-11-11,10555094,내국인
서울,2021-01-25,2342,외국인
서울,2021-11-25,9345,외국인
서울,2022-01-19,4053,외국인
서울,2022-07-21,11563129,내국인
서울,2022-08-20,8167,외국인
서울,2022-10-02,10289594,내국인
서울,2022-10-24,11355750,내국인
서울,2023-01-18,11674105,내국인
서울,2023-03-26,10961672,내국인
서울,2023-04-01,37018,외국인
서울,2023-04-18,30791,외국인
서울,2021-03-20,10040937,내국인
서울,2021-05-15,10195534,내국인
서울,2021-06-19,3767,외국인
서울,2021-09-07,5306,외국인
서울,2021-10-13,5348,외국인
서울,2021-12-29,5071,외국인
서울,2022-02-12,5914,외국인
서울,2022-03-04,6960,외국인
서울,2022-03-26,4668,외국인
서울,2022-05-13,12103417,내국인
서울,2022-07-05,11260569,내국인
서울,2022-10-06,11419898,내국인
서울,2022-10-07,12236254,내국인
서울,2022-10-23,10795354,내국인
서울,2022-11-10,11687076,내국인
서울,2023-02-01,10564,외국인
서울,2023-04-23,34335,외국인
서울,2020-08-06,10072224,내국인
서울,2020-09-03,4831,외국인
서울,2020-12-14,4181,외국인
서울,2021-03-10,10398522,내국인
서울,2021-03-31,11278293,내국인
서울,2021-07-03,3865,외국인
서울,2021-07-10,9670103,내국인
서울,2021-11-08,17296,외국인
서울,2021-11-09,10204231,내국인
서울,2022-01-01,8176029,내국인
서울,2022-01-16,8995816,내국인
서울,2022-04-15,11691127,내국인
서울,2022-04-16,11544075,내국인
서울,2022-04-26,11462447,내국인
서울,2022-08-18,7613,외국인
서울,2022-09-21,12247959,내국인
서울,2023-03-07,11554566,내국인
